  #Energy        TDOS
-4.488836        0.332300
-4.447836        0.768800
-4.405836        1.153000
-4.363836        1.751000
-4.322836        3.265000
-4.280836        4.526000
-4.239836        5.535000
-4.197836        6.292000
-4.156836        6.798000
-4.114836        7.050000
-4.072836        5.690000
-4.031836        5.691000
-3.989836        5.654000
-3.948836        5.579000
-3.906836        5.206000
-3.865836        5.031000
-3.823836        4.857000
-3.782836        4.683000
-3.740836        4.511000
-3.698836        4.338000
-3.657836        4.166000
-3.615836        3.995000
-3.574836        3.824000
-3.532836        3.654000
-3.491836        3.485000
-3.449836        3.316000
-3.407836        3.148000
-3.366836        2.980000
-3.324836        2.813000
-3.283836        2.646000
-3.241836        2.480000
-3.200836        2.314000
-3.158836        2.161000
-3.117836        2.032000
-3.075836        1.928000
-3.033836        1.849000
-2.992836        1.795000
-2.950836        1.766000
-2.909836        1.762000
-2.867836        1.783000
-2.826836        1.829000
-2.784836        0.858400
-2.742836        1.040000
-2.701836        1.238000
-2.659836        1.454000
-2.618836        2.090000
-2.576836        5.033000
-2.535836        7.103000
-2.493836        8.301000
-2.452836        7.340000
-2.410836        8.204000
-2.368836        7.985000
-2.327836        7.754000
-2.285836        7.511000
-2.244836        7.257000
-2.202836        6.991000
-2.161836        7.856000
-2.119836        7.621000
-2.077836        7.370000
-2.036836        7.105000
-1.994836        6.825000
-1.953836        6.529000
-1.911836        6.218000
-1.870836        5.893000
-1.828836        5.274000
-1.787836        4.126000
-1.745836        1.876000
-1.703836        1.881000
-1.662836        1.884000
-1.620836        1.883000
-1.579836        1.879000
-1.537836        1.872000
-1.496836        1.863000
-1.454836        1.850000
-1.412836        1.835000
-1.371836        1.817000
-1.329836        1.795000
-1.288836        1.771000
-1.246836        1.744000
-1.205836        1.714000
-1.163836        1.681000
-1.122836        1.725000
-1.080836        1.930000
-1.038836        2.141000
-0.997836        2.358000
-0.955836        2.582000
-0.914836        2.812000
-0.872836        3.649000
-0.831836        3.758000
-0.789836        3.832000
-0.747836        3.872000
-0.706836        3.876000
-0.664836        3.845000
-0.623836        3.779000
-0.581836        3.678000
-0.540836        3.541000
-0.498836        3.370000
-0.457836        3.164000
-0.415836        0.392100
-0.373836        0.310500
-0.332836        0.238300
-0.290836        0.175700
-0.249836        0.122700
-0.207836        0.079090
-0.166836        0.045040
-0.124836        0.020520
-0.082836        0.005512
-0.041836        0.000028
0.000164        0.000000
0.041164        0.000000
0.083164        0.000000
0.124164        0.000000
0.166164        0.000000
0.207164        0.000000
0.249164        0.000000
0.291164        0.000000
0.332164        0.000000
0.374164        0.000000
0.415164        0.000000
0.457164        0.000000
0.498164        0.000000
0.540164        0.000000
0.582164        0.000000
0.623164        0.000000
0.665164        0.000000
0.706164        0.000000
0.748164        0.000000
0.789164        0.000000
0.831164        0.000000
0.872164        0.000000
0.914164        0.000000
0.956164        0.000000
0.997164        0.000000
1.039164        0.000000
1.080164        0.000000
1.122164        0.000000
1.163164        0.000000
1.205164        0.000000
1.247164        0.000000
1.288164        0.000000
1.330164        0.000003
1.371164        0.000458
1.413164        0.001687
1.454164        0.003688
1.496164        0.006463
1.537164        0.010010
1.579164        0.014330
1.621164        0.019420
1.662164        0.025290
1.704164        0.031930
1.745164        0.039340
1.787164        0.047530
1.828164        0.056490
1.870164        0.066220
1.912164        0.076730
1.953164        0.088000
1.995164        0.100100
2.036164        0.112900
2.078164        0.126500
2.119164        0.140800
2.161164        0.156000
2.203164        0.171900
2.244164        0.188600
2.286164        0.206100
2.327164        0.224300
2.369164        0.243300
2.410164        0.263100
2.452164        0.283600
2.493164        0.305000
2.535164        0.327100
2.577164        0.349900
2.618164        0.398300
2.660164        0.449700
2.701164        0.500200
2.743164        0.549600
2.784164        0.598000
2.826164        0.645300
2.868164        0.691700
2.909164        0.737000
2.951164        0.781300
2.992164        0.824600
3.034164        0.866900
3.075164        0.908100
3.117164        0.948300
3.158164        0.987500
3.200164        1.026000
3.242164        1.063000
3.283164        1.099000
3.325164        1.134000
3.366164        1.168000
3.408164        1.201000
3.449164        1.233000
3.491164        1.264000
3.533164        1.294000
3.574164        1.323000
3.616164        1.351000
3.657164        1.378000
3.699164        1.404000
3.740164        1.429000
3.782164        1.935000
3.823164        1.891000
3.865164        1.849000
3.907164        1.807000
3.948164        1.829000
3.990164        1.995000
4.031164        2.158000
4.073164        2.317000
4.114164        2.473000
4.156164        2.626000
4.198164        2.775000
4.239164        2.921000
4.281164        3.065000
4.322164        3.207000
4.364164        3.347000
4.405164        3.486000
4.447164        3.624000
4.488164        3.760000
4.530164        3.894000
4.572164        4.026000
4.613164        4.157000
4.655164        4.287000
4.696164        4.415000
4.738164        4.541000
4.779164        19.060000
4.821164        23.580000
4.863164        0.210500
4.904164        0.239000
4.946164        0.269300
4.987164        0.301400
5.029164        0.335300
5.070164        0.371000
5.112164        0.408600
5.153164        0.489400
5.195164        0.573900
5.237164        0.657900
5.278164        0.741400
5.320164        0.824300
5.361164        0.906800
5.403164        0.988700
5.444164        1.074000
5.486164        1.161000
5.528164        1.542000
5.569164        1.569000
5.611164        1.595000
5.652164        1.620000
5.694164        1.644000
5.735164        1.667000
5.777164        1.689000
5.818164        1.710000
5.860164        1.729000
5.902164        1.748000
5.943164        1.765000
5.985164        1.782000
6.026164        1.797000
6.068164        1.812000
6.109164        1.828000
6.151164        1.845000
6.193164        1.862000
6.234164        1.880000
6.276164        1.899000
6.317164        1.918000
6.359164        1.937000
6.400164        1.957000
6.442164        1.978000
6.483164        1.999000
6.525164        2.021000
6.567164        2.044000
6.608164        2.067000
6.650164        2.090000
6.691164        2.114000
6.733164        2.139000
6.774164        2.165000
6.816164        2.191000
6.858164        2.217000
6.899164        2.244000
6.941164        1.409000
6.982164        1.597000
7.024164        2.004000
7.065164        2.400000
7.107164        2.783000
7.148164        3.155000
7.190164        4.216000
7.232164        4.780000
7.273164        5.323000
7.315164        5.845000
7.356164        6.347000
7.398164        6.828000
7.439164        13.380000
7.481164        12.250000
7.523164        11.140000
7.564164        13.520000
7.606164        14.840000
7.647164        15.790000
7.689164        5.083000
7.730164        5.243000
7.772164        5.370000
7.813164        5.464000
7.855164        5.525000
7.897164        5.553000
7.938164        1.509000
7.980164        1.626000
8.021164        1.745000
8.063164        1.866000
8.104164        1.989000
8.146164        2.112000
8.188164        2.238000
8.229164        2.365000
8.271164        2.494000
8.312164        2.624000
8.354164        2.756000
8.395164        2.890000
8.437164        6.645000
8.478164        6.911000
8.520164        7.048000
8.562164        7.057000
8.603164        6.938000
8.645164        6.691000
8.686164        6.316000
8.728164        5.812000
8.769164        16.860000
8.811164        5.087000
8.853164        4.160000
8.894164        3.549000
8.936164        3.860000
8.977164        4.180000
9.019164        4.509000
9.060164        1.823000
9.102164        1.796000
9.144164        1.769000
9.185164        1.741000
9.227164        1.712000
9.268164        1.682000
9.310164        1.652000
9.351164        1.622000
9.393164        1.590000
9.434164        1.558000
9.476164        1.525000
9.518164        1.492000
9.559164        1.457000
9.601164        1.422000
9.642164        1.387000
9.684164        1.350000
9.725164        1.313000
9.767164        1.276000
9.809164        1.814000
9.850164        1.850000
9.892164        1.887000
9.933164        1.926000
9.975164        1.968000
10.016164        2.011000
10.058164        2.057000
10.099164        2.104000
10.141164        2.154000
10.183164        2.205000
10.224164        2.258000
10.266164        2.314000
10.307164        2.371000
10.349164        2.431000
10.390164        2.492000
10.432164        2.555000
10.474164        2.621000
10.515164        4.315000
10.557164        4.541000
10.598164        4.774000
10.640164        9.384000
10.681164        7.904000
10.723164        2.986000
10.764164        3.153000
10.806164        3.324000
10.848164        3.501000
10.889164        3.683000
10.931164        3.870000
10.972164        4.062000
11.014164        4.259000
11.055164        4.460000
11.097164        4.667000
11.139164        4.879000
11.180164        5.095000
11.222164        5.317000
11.263164        5.543000
11.305164        5.279000
11.346164        5.386000
11.388164        5.157000
11.429164        5.133000
11.471164        5.093000
11.513164        6.261000
11.554164        6.203000
11.596164        6.090000
11.637164        5.923000
11.679164        5.701000
11.720164        5.424000
11.762164        5.093000
11.804164        4.706000
11.845164        4.265000
11.887164        3.769000
11.928164        3.218000
11.970164        2.623000
12.011164        2.259000
12.053164        2.023000
12.094164        1.960000
12.136164        1.897000
12.178164        1.835000
12.219164        1.774000
12.261164        1.715000
12.302164        1.656000
12.344164        1.598000
12.385164        1.542000
12.427164        1.486000
12.469164        1.432000
12.510164        1.378000
12.552164        1.326000
12.593164        1.275000
12.635164        1.224000
12.676164        1.175000
12.718164        6.331000
12.759164        6.648000
12.801164        4.812000
12.843164        3.192000
12.884164        3.074000
12.926164        2.956000
12.967164        2.840000
13.009164        2.725000
13.050164        2.611000
13.092164        2.499000
13.134164        2.388000
13.175164        5.756000
13.217164        5.840000
13.258164        5.910000
13.300164        5.966000
13.341164        6.006000
13.383164        6.033000
13.424164        6.045000
13.466164        6.042000
13.508164        6.025000
13.549164        5.994000
13.591164        5.948000
13.632164        5.887000
13.674164        5.812000
13.715164        5.722000
13.757164        5.618000
13.799164        4.223000
13.840164        3.886000
13.882164        3.539000
13.923164        3.180000
13.965164        2.811000
14.006164        2.416000
14.048164        2.014000
14.089164        1.613000
14.131164        1.214000
14.173164        2.979000
14.214164        3.408000
14.256164        3.892000
14.297164        4.432000
14.339164        5.027000
14.380164        2.178000
14.422164        2.134000
14.464164        3.623000
14.505164        3.562000
14.547164        3.496000
14.588164        3.424000
14.630164        3.343000
14.671164        3.252000
14.713164        3.150000
14.754164        3.038000
14.796164        2.915000
14.838164        2.782000
14.879164        2.639000
14.921164        2.486000
14.962164        2.322000
15.004164        2.147000
15.045164        1.963000
15.087164        1.078000
15.129164        0.894600
15.170164        0.701900
15.212164        0.625500
15.253164        0.623700
15.295164        0.621500
15.336164        0.619000
15.378164        0.616000
15.419164        0.612800
15.461164        0.609100
15.503164        0.605000
15.544164        0.600600
15.586164        0.595800
15.627164        0.590600
15.669164        0.585100
15.710164        0.579200
15.752164        0.572900
15.794164        0.566200
15.835164        0.559100
15.877164        0.551700
15.918164        0.543900
15.960164        0.535700
16.001164        0.527200
16.043164        0.518300
16.084164        0.509000
16.126164        0.499300
16.168164        0.489200
16.209164        0.478800
16.251164        0.468100
16.292164        0.457000
16.334164        0.445600
16.375164        0.433900
16.417164        0.422000
16.459164        0.409700
16.500164        0.397100
16.542164        0.384200
16.583164        0.371000
16.625164        4.852000
16.666164        5.045000
16.708164        5.230000
16.750164        5.408000
16.791164        5.578000
16.833164        5.740000
16.874164        5.894000
16.916164        6.040000
16.957164        6.179000
16.999164        6.309000
17.040164        6.432000
17.082164        6.547000
17.124164        6.637000
17.165164        4.828000
17.207164        4.409000
17.248164        3.982000
17.290164        3.547000
17.331164        3.105000
17.373164        2.655000
17.415164        2.197000
17.456164        1.732000
17.498164        1.259000
17.539164        0.818300
17.581164        0.866900
17.622164        0.915500
17.664164        0.964200
17.705164        1.013000
17.747164        1.061000
17.789164        1.110000
17.830164        1.159000
17.872164        1.207000
17.913164        1.256000
17.955164        1.304000
17.996164        1.353000
18.038164        2.614000
18.080164        2.859000
18.121164        3.115000
18.163164        3.380000
18.204164        3.655000
18.246164        3.941000
18.287164        4.236000
18.329164        4.542000
18.370164        4.858000
18.412164        5.183000
18.454164        5.519000
18.495164        10.040000
18.537164        7.334000
18.578164        7.069000
18.620164        9.213000
18.661164        1.570000
18.703164        1.589000
18.745164        1.611000
18.786164        1.637000
18.828164        1.672000
18.869164        1.707000
18.911164        1.739000
18.952164        1.770000
18.994164        1.799000
19.035164        1.826000
19.077164        1.851000
19.119164        1.875000
19.160164        1.897000
19.202164        1.917000
19.243164        1.935000
19.285164        1.952000
19.326164        1.967000
19.368164        1.980000
19.410164        1.992000
19.451164        2.001000
19.493164        2.009000
19.534164        2.016000
19.576164        2.020000
19.617164        2.023000
19.659164        2.024000
19.700164        2.023000
19.742164        2.021000
19.784164        2.016000
19.825164        2.010000
19.867164        2.003000
19.908164        1.993000
19.950164        2.017000
19.991164        2.216000
20.033164        2.607000
20.075164        2.997000
20.116164        3.140000
20.158164        3.209000
20.199164        3.205000
20.241164        3.128000
20.282164        2.978000
20.324164        2.755000
20.365164        0.000000
20.407164        0.000000
20.449164        0.000000
20.490164        0.000000
20.532164        0.000000
20.573164        0.000000
20.615164        0.000000
20.656164        0.000000
20.698164        0.000000
20.740164        0.000000
20.781164        0.000000
20.823164        0.000000
20.864164        0.866200
20.906164        4.364000
20.947164        9.193000
20.989164        9.998000
21.030164        10.610000
21.072164        11.030000
21.114164        11.260000
21.155164        11.290000
21.197164        11.140000
21.238164        10.790000
21.280164        10.240000
21.321164        3.309000
21.363164        3.384000
21.405164        3.475000
21.446164        3.582000
21.488164        3.635000
21.529164        3.692000
21.571164        3.764000
21.612164        3.852000
21.654164        3.956000
21.695164        4.076000
21.737164        4.211000
21.779164        4.362000
21.820164        4.529000
21.862164        4.711000
21.903164        4.909000
21.945164        5.057000
21.986164        4.904000
22.028164        4.984000
22.070164        4.458000
22.111164        3.406000
22.153164        1.826000
22.194164        0.000000
22.236164        0.000000
22.277164        0.000000
22.319164        0.000000
22.360164        0.000000
22.402164        0.000000
22.444164        0.000000
22.485164        0.000000
22.527164        0.000000
22.568164        0.000000
22.610164        0.000000
22.651164        0.000000
22.693164        0.000000
22.735164        0.000000
22.776164        0.000000
22.818164        0.000000
22.859164        0.000000
22.901164        0.000000
22.942164        0.000000
22.984164        0.000000
23.025164        0.000000
23.067164        0.000000
23.109164        0.000000
23.150164        0.000000
23.192164        0.000000
23.233164        0.000000
23.275164        0.000000
23.316164        0.000000
23.358164        0.000000
23.400164        0.000000
23.441164        0.000000
23.483164        0.000000
23.524164        0.000000
23.566164        0.000000
23.607164        0.000000
23.649164        0.000000
23.691164        0.000000
23.732164        0.000000
23.774164        0.000000
23.815164        0.000000
23.857164        0.000000
23.898164        0.000000
23.940164        0.000000
23.981164        0.000000
24.023164        0.000000
24.065164        0.000000
24.106164        0.000000
24.148164        0.000000
24.189164        0.000000
