Energy,Total,Si-s,Si-p,Si-d,C-s,C-p,C-d
-8.018623,1.789000,0.362130,0.158270,0.000000,0.064270,0.302500,0.000000
-7.989623,1.890000,0.388710,0.163820,0.000000,0.068180,0.320310,0.000000
-7.961623,2.040000,0.425310,0.173580,0.000000,0.074190,0.346330,0.000000
-7.932623,2.214000,0.468500,0.184730,0.000000,0.081030,0.376710,0.000000
-7.903623,2.395000,0.515300,0.195470,0.000000,0.087790,0.408430,0.000000
-7.875623,2.583000,0.565500,0.205740,0.000000,0.094470,0.441440,0.000000
-7.846623,2.773000,0.617800,0.215790,0.000000,0.101230,0.474920,0.000000
-7.818623,2.972000,0.674000,0.225680,0.000000,0.108180,0.510000,0.000000
-7.789623,3.258000,0.764000,0.235540,0.000000,0.116190,0.561100,0.000000
-7.760623,3.680000,0.896200,0.250740,0.000000,0.128380,0.636120,0.000000
-7.732623,4.114000,1.028100,0.268650,0.000000,0.142040,0.713010,0.000000
-7.703623,4.528000,1.153600,0.285690,0.000000,0.155700,0.786090,0.000000
-7.674623,4.897000,1.267300,0.300180,0.000000,0.168920,0.851330,0.000000
-7.646623,5.254000,1.378500,0.313080,0.000000,0.183440,0.914410,0.000000
-7.617623,5.580000,1.479600,0.324400,0.000000,0.198940,0.971910,0.000000
-7.588623,5.802000,1.548700,0.331940,0.000000,0.211850,1.011000,0.000000
-7.560623,6.670000,1.847600,0.354610,0.000000,0.234450,1.166460,0.000000
-7.531623,7.052000,1.955600,0.362180,0.000000,0.275140,1.232990,0.000000
-7.503623,6.622000,1.813800,0.348290,0.000000,0.278640,1.156020,0.000000
-7.474623,6.125000,1.650500,0.331020,0.000000,0.279420,1.067810,0.000000
-7.445623,5.407000,1.427100,0.311060,0.000000,0.254510,0.941030,0.000000
-7.417623,4.846000,1.244200,0.294600,0.000000,0.241790,0.841350,0.000000
-7.388623,4.057000,0.980000,0.271340,0.000000,0.224230,0.701220,0.000000
-7.359623,3.219000,0.706100,0.243530,0.000000,0.201320,0.553220,0.000000
-7.331623,2.992000,0.637900,0.232210,0.000000,0.196080,0.513900,0.000000
-7.302623,2.840000,0.592300,0.224500,0.000000,0.193080,0.487850,0.000000
-7.274623,2.716000,0.555300,0.218048,0.000000,0.190630,0.466660,0.000000
-7.245623,2.617000,0.526100,0.212696,0.000000,0.188560,0.449800,0.000000
-7.216623,2.541000,0.504300,0.208363,0.000000,0.186850,0.436940,0.000000
-7.188623,2.469000,0.484000,0.204170,0.000000,0.185120,0.424800,0.000000
-7.159623,2.398000,0.464000,0.199986,0.000000,0.183300,0.412930,0.000000
-7.130623,2.329000,0.444790,0.195788,0.000000,0.181410,0.401310,0.000000
-7.102623,2.261000,0.426250,0.191619,0.000000,0.179430,0.389990,0.000000
-7.073623,2.194000,0.408290,0.187453,0.000000,0.177380,0.378930,0.000000
-7.044623,2.129000,0.391000,0.183305,0.000000,0.175250,0.368130,0.000000
-7.016623,2.066000,0.374280,0.179177,0.000000,0.173040,0.357640,0.000000
-6.987623,2.004000,0.358170,0.175135,0.000000,0.170710,0.347410,0.000000
-6.959623,1.944000,0.342640,0.171079,0.000000,0.168270,0.337450,0.000000
-6.930623,1.885000,0.327710,0.167038,0.000000,0.165720,0.327740,0.000000
-6.901623,1.825000,0.312920,0.162859,0.000000,0.162810,0.317890,0.000000
-6.873623,1.755000,0.296570,0.157993,0.000000,0.158280,0.306260,0.000000
-6.844623,1.697000,0.283100,0.153822,0.000000,0.154510,0.296800,0.000000
-6.815623,1.653000,0.272300,0.150679,0.000000,0.151880,0.289720,0.000000
-6.787623,1.615000,0.262700,0.148120,0.000000,0.149720,0.283880,0.000000
-6.758623,1.584000,0.254320,0.146136,0.000000,0.148030,0.279210,0.000000
-6.730623,1.559000,0.247140,0.144745,0.000000,0.146840,0.275750,0.000000
-6.701623,1.542000,0.241180,0.143907,0.000000,0.146110,0.273520,0.000000
-6.672623,1.530000,0.236410,0.143663,0.000000,0.145870,0.272490,0.000000
-6.644623,1.526000,0.232880,0.144001,0.000000,0.146100,0.272670,0.000000
-6.615623,1.528000,0.230530,0.144905,0.000000,0.146810,0.274030,0.000000
-6.586623,1.537000,0.229410,0.146395,0.000000,0.148020,0.276650,0.000000
-6.558623,1.552000,0.229480,0.148387,0.000000,0.149970,0.280510,0.000000
-6.529623,1.575000,0.230760,0.150855,0.000000,0.152710,0.285670,0.000000
-6.501623,1.576000,0.227410,0.152275,0.000000,0.152870,0.287030,0.000000
-6.472623,1.552000,0.218880,0.152572,0.000000,0.149940,0.284030,0.000000
-6.443623,1.512000,0.206750,0.152192,0.000000,0.144780,0.278090,0.000000
-6.415623,1.456000,0.190990,0.151121,0.000000,0.137440,0.269230,0.000000
-6.386623,1.445000,0.183870,0.152985,0.000000,0.135180,0.268660,0.000000
-6.357623,1.450000,0.180970,0.155199,0.000000,0.134900,0.270700,0.000000
-6.329623,1.453000,0.178650,0.156882,0.000000,0.134500,0.272160,0.000000
-6.300623,1.458000,0.176580,0.158840,0.000000,0.134250,0.274050,0.000000
-6.271623,1.463000,0.174310,0.160825,0.000000,0.133820,0.275960,0.000000
-6.243623,1.470000,0.172170,0.163170,0.000000,0.133480,0.278390,0.000000
-6.214623,1.480000,0.170150,0.165905,0.000000,0.133220,0.281360,0.000000
-6.186623,1.483000,0.167410,0.167889,0.000000,0.132410,0.283100,0.000000
-6.157623,1.479000,0.164000,0.168931,0.000000,0.131080,0.283440,0.000000
-6.128623,1.474000,0.160610,0.169757,0.000000,0.129640,0.283560,0.000000
-6.100623,1.467000,0.157220,0.170378,0.000000,0.128090,0.283440,0.000000
-6.071623,1.459000,0.153820,0.170769,0.000000,0.126470,0.283030,0.000000
-6.042623,1.450000,0.150430,0.170950,0.000000,0.124740,0.282400,0.000000
-6.014623,1.440000,0.147030,0.170909,0.000000,0.122930,0.281530,0.000000
-5.985623,1.443000,0.144840,0.172740,0.000000,0.121910,0.283440,0.000000
-5.957623,1.462000,0.143950,0.176740,0.000000,0.121780,0.288540,0.000000
-5.928623,1.482000,0.143120,0.180780,0.000000,0.121610,0.293710,0.000000
-5.899623,1.502000,0.142320,0.184890,0.000000,0.121440,0.299020,0.000000
-5.871623,1.537000,0.142430,0.191090,0.000000,0.121930,0.307360,0.000000
-5.842623,1.594000,0.143970,0.200710,0.000000,0.123520,0.320610,0.000000
-5.813623,1.674000,0.146940,0.213750,0.000000,0.126220,0.338710,0.000000
-5.785623,1.781000,0.151850,0.230650,0.000000,0.130280,0.362690,0.000000
-5.756623,1.935000,0.160810,0.253720,0.000000,0.137070,0.396990,0.000000
-5.727623,2.106000,0.170020,0.279840,0.000000,0.143560,0.435470,0.000000
-5.699623,2.387000,0.180500,0.325880,0.000000,0.150510,0.499520,0.000000
-5.670623,2.729000,0.193430,0.381630,0.000000,0.158390,0.577800,0.000000
-5.642623,2.991000,0.204750,0.423370,0.000000,0.165230,0.638350,0.000000
-5.613623,2.951000,0.201540,0.417880,0.000000,0.161320,0.632770,0.000000
-5.584623,2.932000,0.199400,0.415680,0.000000,0.158290,0.631700,0.000000
-5.556623,2.960000,0.199850,0.420570,0.000000,0.157170,0.640730,0.000000
-5.527623,3.017000,0.201660,0.430360,0.000000,0.156920,0.656270,0.000000
-5.498623,3.004000,0.197680,0.431140,0.000000,0.151700,0.656600,0.000000
-5.470623,2.924000,0.188240,0.423320,0.000000,0.141820,0.642510,0.000000
-5.441623,2.910000,0.183770,0.424780,0.000000,0.135840,0.643080,0.000000
-5.413623,2.816000,0.173400,0.415470,0.000000,0.124820,0.625770,0.000000
-5.384623,2.692000,0.160930,0.403110,0.000000,0.111280,0.602120,0.000000
-5.355623,1.961000,0.113330,0.295490,0.000000,0.081980,0.440940,0.000000
-5.327623,1.912000,0.106660,0.292320,0.000000,0.075800,0.432090,0.000000
-5.298623,1.770000,0.095250,0.274060,0.000000,0.067840,0.402340,0.000000
-5.269623,1.641000,0.084720,0.257880,0.000000,0.059220,0.376040,0.000000
-5.241623,1.527000,0.075960,0.243240,0.000000,0.050810,0.352840,0.000000
-5.212623,1.484000,0.072990,0.238440,0.000000,0.046560,0.344910,0.000000
-5.184623,1.487000,0.072910,0.240650,0.000000,0.044190,0.347860,0.000000
-5.155623,1.538000,0.075750,0.249850,0.000000,0.043730,0.361690,0.000000
-5.126623,1.628000,0.081570,0.264250,0.000000,0.045580,0.384600,0.000000
-5.098623,1.710000,0.087420,0.276900,0.000000,0.047620,0.405850,0.000000
-5.069623,1.785000,0.093300,0.287890,0.000000,0.049870,0.425420,0.000000
-5.040623,1.954000,0.104760,0.313100,0.000000,0.055870,0.466770,0.000000
-5.012623,2.315000,0.130070,0.365190,0.000000,0.071470,0.552950,0.000000
-4.983623,2.751000,0.161080,0.427440,0.000000,0.092290,0.657010,0.000000
-4.954623,3.087000,0.184200,0.476410,0.000000,0.106770,0.738120,0.000000
-4.926623,3.186000,0.189730,0.493240,0.000000,0.107650,0.764440,0.000000
-4.897623,3.067000,0.178940,0.480140,0.000000,0.096120,0.739940,0.000000
-4.869623,3.051000,0.176200,0.479900,0.000000,0.093850,0.738560,0.000000
-4.840623,3.047000,0.174300,0.480940,0.000000,0.092540,0.739680,0.000000
-4.811623,3.044000,0.172560,0.482050,0.000000,0.091480,0.740990,0.000000
-4.783623,3.043000,0.170970,0.483250,0.000000,0.090710,0.742620,0.000000
-4.754623,3.043000,0.169520,0.484520,0.000000,0.090190,0.744540,0.000000
-4.725623,3.044000,0.168220,0.485850,0.000000,0.089930,0.746760,0.000000
-4.697623,3.047000,0.167080,0.487300,0.000000,0.089930,0.749270,0.000000
-4.668623,3.050000,0.166040,0.488740,0.000000,0.090130,0.751950,0.000000
-4.640623,3.065000,0.165830,0.491710,0.000000,0.091110,0.757420,0.000000
-4.611623,3.105000,0.166950,0.498390,0.000000,0.093270,0.769260,0.000000
-4.582623,3.159000,0.168650,0.507470,0.000000,0.095870,0.784740,0.000000
-4.554623,3.225000,0.170740,0.518480,0.000000,0.098710,0.803150,0.000000
-4.525623,3.299000,0.173110,0.531070,0.000000,0.101640,0.823820,0.000000
-4.496623,3.382000,0.175790,0.545430,0.000000,0.104750,0.846950,0.000000
-4.468623,3.476000,0.178800,0.561510,0.000000,0.107980,0.872720,0.000000
-4.439623,3.575000,0.181750,0.579010,0.000000,0.111490,0.900920,0.000000
-4.410623,3.698000,0.185360,0.600660,0.000000,0.115250,0.934460,0.000000
-4.382623,3.831000,0.189240,0.624080,0.000000,0.118740,0.971400,0.000000
-4.353623,3.789000,0.182460,0.621340,0.000000,0.115330,0.966080,0.000000
-4.325623,3.732000,0.176430,0.615250,0.000000,0.110760,0.956490,0.000000
-4.296623,3.707000,0.171070,0.615510,0.000000,0.106580,0.954500,0.000000
-4.267623,3.679000,0.165680,0.615290,0.000000,0.102220,0.951620,0.000000
-4.239623,3.639000,0.160080,0.612730,0.000000,0.097480,0.945440,0.000000
-4.210623,3.590000,0.154290,0.608650,0.000000,0.092410,0.937130,0.000000
-4.181623,3.551000,0.149110,0.605990,0.000000,0.087640,0.930950,0.000000
-4.153623,3.545000,0.145890,0.607840,0.000000,0.085340,0.933570,0.000000
-4.124623,3.504000,0.142880,0.600970,0.000000,0.084600,0.926560,0.000000
-4.096623,3.414000,0.138720,0.584870,0.000000,0.082840,0.906330,0.000000
-4.067623,3.293000,0.133910,0.563120,0.000000,0.080240,0.878060,0.000000
-4.038623,3.142000,0.128420,0.535760,0.000000,0.076820,0.841650,0.000000
-4.010623,3.002000,0.124340,0.508860,0.000000,0.074990,0.807640,0.000000
-3.981623,2.906000,0.122820,0.488210,0.000000,0.075550,0.785010,0.000000
-3.952623,2.879000,0.122930,0.480950,0.000000,0.076020,0.781020,0.000000
-3.924623,2.862000,0.122730,0.476550,0.000000,0.075430,0.780320,0.000000
-3.895623,2.865000,0.122920,0.475970,0.000000,0.074860,0.785010,0.000000
-3.867623,2.958000,0.123870,0.494420,0.000000,0.074500,0.815500,0.000000
-3.838623,3.408000,0.128100,0.588750,0.000000,0.074530,0.952580,0.000000
-3.809623,3.338000,0.128250,0.571180,0.000000,0.073510,0.936890,0.000000
-3.781623,3.241000,0.128560,0.546970,0.000000,0.073050,0.910250,0.000000
-3.752623,3.372000,0.132330,0.568940,0.000000,0.075430,0.949600,0.000000
-3.723623,3.506000,0.136480,0.590480,0.000000,0.079090,0.990080,0.000000
-3.695623,3.801000,0.141320,0.645210,0.000000,0.084220,1.079340,0.000000
-3.666623,4.100000,0.145380,0.701770,0.000000,0.088890,1.170590,0.000000
-3.637623,4.402000,0.148630,0.760050,0.000000,0.093070,1.263680,0.000000
-3.609623,4.708000,0.151100,0.820140,0.000000,0.096780,1.358910,0.000000
-3.580623,5.016000,0.152770,0.881790,0.000000,0.100000,1.455760,0.000000
-3.552623,5.361000,0.153880,0.951700,0.000000,0.102760,1.564200,0.000000
-3.523623,5.483000,0.148410,0.981100,0.000000,0.101370,1.608500,0.000000
-3.494623,5.251000,0.138440,0.940510,0.000000,0.096620,1.548000,0.000000
-3.466623,5.145000,0.133530,0.921520,0.000000,0.093850,1.523640,0.000000
-3.437623,4.960000,0.129770,0.884710,0.000000,0.090180,1.472370,0.000000
-3.408623,4.799000,0.126430,0.851790,0.000000,0.087200,1.427650,0.000000
-3.380623,4.786000,0.123840,0.849230,0.000000,0.085240,1.429000,0.000000
-3.351623,4.712000,0.122180,0.832280,0.000000,0.083990,1.409900,0.000000
-3.323623,4.610000,0.120640,0.809960,0.000000,0.082430,1.382380,0.000000
-3.294623,4.541000,0.118410,0.795630,0.000000,0.080780,1.365810,0.000000
-3.265623,4.501000,0.115330,0.788470,0.000000,0.079010,1.359000,0.000000
-3.237623,4.448000,0.111480,0.779960,0.000000,0.076970,1.349640,0.000000
-3.208623,4.385000,0.107450,0.769640,0.000000,0.073680,1.337860,0.000000
-3.179623,4.446000,0.104970,0.783720,0.000000,0.069860,1.367350,0.000000
-3.151623,4.651000,0.104500,0.825350,0.000000,0.066880,1.443060,0.000000
-3.122623,4.079000,0.093150,0.718620,0.000000,0.057200,1.272730,0.000000
-3.093623,3.878000,0.087450,0.683730,0.000000,0.051480,1.215010,0.000000
-3.065623,3.729000,0.083560,0.656970,0.000000,0.047650,1.172150,0.000000
-3.036623,3.604000,0.080170,0.634300,0.000000,0.044480,1.136790,0.000000
-3.008623,3.503000,0.077270,0.615700,0.000000,0.042003,1.108910,0.000000
-2.979623,3.449000,0.075050,0.605470,0.000000,0.040533,1.096170,0.000000
-2.950623,3.400000,0.072520,0.596620,0.000000,0.038119,1.085930,0.000000
-2.922623,3.508000,0.072190,0.614810,0.000000,0.039591,1.126460,0.000000
-2.893623,3.733000,0.073630,0.652610,0.000000,0.044170,1.204480,0.000000
-2.864623,3.967000,0.074960,0.692850,0.000000,0.048180,1.285500,0.000000
-2.836623,4.170000,0.075870,0.727720,0.000000,0.051020,1.356500,0.000000
-2.807623,4.352000,0.076530,0.758680,0.000000,0.052980,1.420960,0.000000
-2.779623,4.773000,0.082480,0.825620,0.000000,0.062470,1.563700,0.000000
-2.750623,5.054000,0.086450,0.869860,0.000000,0.067390,1.661500,0.000000
-2.721623,5.167000,0.088070,0.885720,0.000000,0.068690,1.704500,0.000000
-2.693623,5.236000,0.088910,0.894110,0.000000,0.069480,1.733200,0.000000
-2.664623,5.264000,0.089030,0.895760,0.000000,0.069300,1.749300,0.000000
-2.635623,5.245000,0.088340,0.889770,0.000000,0.068060,1.748900,0.000000
-2.607623,5.070000,0.085520,0.856930,0.000000,0.065580,1.696200,0.000000
-2.578623,4.840000,0.081480,0.815370,0.000000,0.062320,1.624700,0.000000
-2.550623,4.631000,0.077130,0.778720,0.000000,0.058740,1.560100,0.000000
-2.521623,4.435000,0.072950,0.744310,0.000000,0.055300,1.499500,0.000000
-2.492623,4.255000,0.069070,0.712660,0.000000,0.052060,1.444760,0.000000
-2.464623,4.093000,0.065460,0.683810,0.000000,0.049030,1.395400,0.000000
-2.435623,3.946000,0.062160,0.657770,0.000000,0.046190,1.351760,0.000000
-2.406623,3.816000,0.059110,0.634430,0.000000,0.043540,1.313270,0.000000
-2.378623,3.702000,0.056150,0.614000,0.000000,0.040948,1.280230,0.000000
-2.349623,3.636000,0.053580,0.601960,0.000000,0.038579,1.263850,0.000000
-2.320623,3.627000,0.051440,0.599690,0.000000,0.036633,1.268120,0.000000
-2.292623,3.686000,0.050010,0.608570,0.000000,0.035363,1.296010,0.000000
-2.263623,3.794000,0.048960,0.625690,0.000000,0.034450,1.341690,0.000000
-2.235623,3.941000,0.048140,0.649170,0.000000,0.033710,1.401580,0.000000
-2.206623,3.952000,0.046430,0.647850,0.000000,0.032683,1.414560,0.000000
-2.177623,3.939000,0.044940,0.641590,0.000000,0.031861,1.418550,0.000000
-2.149623,4.087000,0.044630,0.663450,0.000000,0.031625,1.478760,0.000000
-2.120623,4.251000,0.044400,0.687590,0.000000,0.031503,1.545530,0.000000
-2.091623,4.428000,0.044410,0.713100,0.000000,0.031582,1.617100,0.000000
-2.063623,4.459000,0.043410,0.714850,0.000000,0.031059,1.636500,0.000000
-2.034623,4.513000,0.042820,0.719090,0.000000,0.030782,1.664700,0.000000
-2.006623,4.211000,0.038626,0.664430,0.000000,0.028051,1.560300,0.000000
-1.977623,4.244000,0.038414,0.665640,0.000000,0.027868,1.578000,0.000000
-1.948623,4.250000,0.037915,0.662970,0.000000,0.027598,1.585600,0.000000
-1.920623,4.254000,0.037272,0.660100,0.000000,0.027268,1.591900,0.000000
-1.891623,4.259000,0.036472,0.657730,0.000000,0.026866,1.599300,0.000000
-1.862623,4.414000,0.036602,0.679430,0.000000,0.027101,1.665200,0.000000
-1.834623,4.544000,0.036616,0.696970,0.000000,0.027291,1.721900,0.000000
-1.805623,4.427000,0.034807,0.674850,0.000000,0.026308,1.683700,0.000000
-1.776623,4.075000,0.031249,0.614910,0.000000,0.024196,1.556000,0.000000
-1.748623,4.003000,0.029938,0.600120,0.000000,0.023509,1.534700,0.000000
-1.719623,3.964000,0.028870,0.590770,0.000000,0.022947,1.527200,0.000000
-1.691623,3.938000,0.027840,0.583270,0.000000,0.022383,1.524400,0.000000
-1.662623,3.982000,0.027342,0.586590,0.000000,0.022142,1.548700,0.000000
-1.633623,4.086000,0.027276,0.598720,0.000000,0.022173,1.596000,0.000000
-1.605623,4.674000,0.027274,0.686510,0.000000,0.022255,1.840100,0.000000
-1.576623,5.458000,0.027358,0.804610,0.000000,0.022387,2.164000,0.000000
-1.547623,6.557000,0.027781,0.970980,0.000000,0.022761,2.616500,0.000000
-1.519623,6.043000,0.025418,0.885390,0.000000,0.021197,2.419700,0.000000
-1.490623,4.285000,0.019946,0.611150,0.000000,0.017456,1.718870,0.000000
-1.462623,3.283000,0.017034,0.455260,0.000000,0.015442,1.320380,0.000000
-1.433623,3.024000,0.016310,0.414110,0.000000,0.014902,1.218210,0.000000
-1.404623,2.828000,0.015660,0.382390,0.000000,0.014431,1.141610,0.000000
-1.376623,2.694000,0.015120,0.360000,0.000000,0.014056,1.090530,0.000000
-1.347623,2.615000,0.014666,0.345500,0.000000,0.013780,1.061890,0.000000
-1.318623,2.551000,0.014204,0.332880,0.000000,0.013516,1.039550,0.000000
-1.290623,2.492000,0.013780,0.321220,0.000000,0.013262,1.019360,0.000000
-1.261623,2.440000,0.013398,0.310580,0.000000,0.013034,1.001970,0.000000
-1.233623,2.466000,0.013516,0.309800,0.000000,0.013198,1.017450,0.000000
-1.204623,2.625000,0.014552,0.325500,0.000000,0.014092,1.089160,0.000000
-1.175623,2.575000,0.014322,0.314480,0.000000,0.013978,1.072760,0.000000
-1.147623,2.336000,0.012923,0.279300,0.000000,0.012928,0.976930,0.000000
-1.118623,2.266000,0.012236,0.266720,0.000000,0.012416,0.951880,0.000000
-1.089623,2.177000,0.011502,0.252220,0.000000,0.011858,0.918770,0.000000
-1.061623,2.078000,0.010792,0.236940,0.000000,0.011294,0.880970,0.000000
-1.032623,2.064000,0.010013,0.231280,0.000000,0.010790,0.879970,0.000000
-1.003623,2.087000,0.009314,0.230690,0.000000,0.010278,0.895420,0.000000
-0.975623,1.998000,0.008558,0.216696,0.000000,0.009620,0.861360,0.000000
-0.946623,1.639000,0.007080,0.172268,0.000000,0.008098,0.708520,0.000000
-0.918623,1.565000,0.006504,0.162580,0.000000,0.007524,0.678320,0.000000
-0.889623,1.497000,0.005944,0.153564,0.000000,0.006968,0.650440,0.000000
-0.860623,1.433000,0.005400,0.145132,0.000000,0.006428,0.625000,0.000000
-0.832623,1.379000,0.004872,0.137468,0.000000,0.005904,0.603200,0.000000
-0.803623,1.358000,0.004356,0.132628,0.000000,0.005396,0.596840,0.000000
-0.774623,1.719000,0.005232,0.161576,0.000000,0.006704,0.761120,0.000000
-0.746623,1.861000,0.005300,0.169660,0.000000,0.007008,0.828600,0.000000
-0.717623,1.645000,0.004120,0.144768,0.000000,0.005692,0.736720,0.000000
-0.689623,1.357000,0.003001,0.116280,0.000000,0.004248,0.610240,0.000000
-0.660623,1.116000,0.002159,0.093096,0.000000,0.003144,0.504000,0.000000
-0.631623,0.870800,0.001438,0.070272,0.000000,0.002201,0.395480,0.000000
-0.603623,0.760400,0.000900,0.058696,0.000000,0.001447,0.347520,0.000000
-0.574623,0.678700,0.000613,0.051032,0.000000,0.001005,0.311320,0.000000
-0.545623,0.570900,0.000393,0.042060,0.000000,0.000656,0.262640,0.000000
-0.517623,0.432500,0.000219,0.031308,0.000000,0.000376,0.199460,0.000000
-0.488623,0.263600,0.000092,0.018780,0.000000,0.000164,0.121824,0.000000
-0.459623,0.064190,0.000011,0.004481,0.000000,0.000021,0.029720,0.000000
-0.431623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.402623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.374623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.345623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.316623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.288623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.259623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.230623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.202623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.173623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.145623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.116623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.087623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.059623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.030623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.001623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.026377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.055377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.083377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.112377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.141377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.169377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.198377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.227377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.255377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.284377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.313377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.341377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.370377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.398377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.427377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.456377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.484377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.513377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.542377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.570377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.599377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.627377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.656377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.685377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.713377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.742377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.771377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.799377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.828377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.857377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.885377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.914377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.942377,0.000060,0.000000,0.000006,0.000000,0.000005,0.000001,0.000000
0.971377,0.002048,0.000008,0.000207,0.000000,0.000171,0.000032,0.000000
1.000377,0.006848,0.000026,0.000692,0.000000,0.000573,0.000107,0.000000
1.028377,0.014460,0.000054,0.001460,0.000000,0.001210,0.000226,0.000000
1.057377,0.024880,0.000093,0.002513,0.000000,0.002082,0.000389,0.000000
1.086377,0.038110,0.000143,0.003850,0.000000,0.003189,0.000596,0.000000
1.114377,0.054160,0.000203,0.005470,0.000000,0.004531,0.000847,0.000000
1.143377,0.063820,0.000252,0.006431,0.000000,0.005307,0.001103,0.000000
1.171377,0.073370,0.000307,0.007379,0.000000,0.006060,0.001384,0.000000
1.200377,0.083890,0.000371,0.008427,0.000000,0.006892,0.001693,0.000000
1.229377,0.095390,0.000444,0.009575,0.000000,0.007798,0.002030,0.000000
1.257377,0.107900,0.000525,0.010823,0.000000,0.008778,0.002396,0.000000
1.286377,0.121300,0.000615,0.012172,0.000000,0.009834,0.002789,0.000000
1.315377,0.135800,0.000714,0.013621,0.000000,0.010966,0.003212,0.000000
1.343377,0.151200,0.000822,0.015168,0.000000,0.012171,0.003663,0.000000
1.372377,0.167500,0.000938,0.016819,0.000000,0.013453,0.004141,0.000000
1.400377,0.184900,0.001063,0.018568,0.000000,0.014811,0.004649,0.000000
1.429377,0.203300,0.001197,0.020416,0.000000,0.016242,0.005184,0.000000
1.458377,0.255200,0.001529,0.025485,0.000000,0.020205,0.007262,0.000000
1.486377,0.303800,0.001908,0.030191,0.000000,0.023850,0.009302,0.000000
1.515377,0.340900,0.002296,0.033759,0.000000,0.026558,0.010946,0.000000
1.544377,0.366500,0.002690,0.036190,0.000000,0.028328,0.012191,0.000000
1.572377,0.380500,0.003092,0.037483,0.000000,0.029163,0.013037,0.000000
1.601377,0.383100,0.003502,0.037636,0.000000,0.029062,0.013484,0.000000
1.630377,0.389000,0.003811,0.038222,0.000000,0.029230,0.014148,0.000000
1.658377,0.394700,0.004153,0.038848,0.000000,0.029327,0.014887,0.000000
1.687377,0.394800,0.004379,0.038996,0.000000,0.028994,0.015448,0.000000
1.715377,0.395600,0.004598,0.039226,0.000000,0.028738,0.016009,0.000000
1.744377,0.399800,0.004870,0.039759,0.000000,0.028741,0.016665,0.000000
