  #Energy        TDOS
-10.423623        8.014976
-10.394623        8.014976
-10.366623        8.014976
-10.337623        8.014976
-10.308623        8.014976
-10.280623        8.014976
-10.251623        8.014976
-10.222623        8.014976
-10.194623        8.014976
-10.165623        8.014976
-10.137623        8.014976
-10.108623        8.014976
-10.079623        8.014976
-10.051623        8.014976
-10.022623        8.014976
-9.993623        8.014976
-9.965623        8.014976
-9.936623        8.014976
-9.908623        8.014976
-9.879623        8.014976
-9.850623        8.014976
-9.822623        8.014976
-9.793623        8.014976
-9.764623        8.014976
-9.736623        8.014976
-9.707623        8.014976
-9.678623        8.014976
-9.650623        8.014976
-9.621623        8.014976
-9.593623        8.014976
-9.564623        8.014976
-9.535623        8.014976
-9.507623        8.014976
-9.478623        8.014976
-9.449623        8.014976
-9.421623        8.014976
-9.392623        8.014976
-9.364623        8.014976
-9.335623        8.014976
-9.306623        8.014976
-9.278623        8.014976
-9.249623        8.014976
-9.220623        8.014976
-9.192623        8.014976
-9.163623        8.014976
-9.134623        8.014976
-9.106623        8.014976
-9.077623        8.014976
-9.049623        8.014976
-9.020623        8.014976
-8.991623        8.014976
-8.963623        8.014976
-8.934623        8.014976
-8.905623        8.014976
-8.877623        8.014989
-8.848623        8.015162
-8.820623        8.015772
-8.791623        8.017189
-8.762623        8.019721
-8.734623        8.023557
-8.705623        8.029677
-8.676623        8.043661
-8.648623        8.064693
-8.619623        8.083981
-8.591623        8.099301
-8.562623        8.115956
-8.533623        8.133550
-8.505623        8.151592
-8.476623        8.171522
-8.447623        8.192849
-8.419623        8.215183
-8.390623        8.241021
-8.361623        8.270693
-8.333623        8.301941
-8.304623        8.335465
-8.276623        8.369457
-8.247623        8.405388
-8.218623        8.440957
-8.190623        8.475537
-8.161623        8.512381
-8.132623        8.551473
-8.104623        8.592983
-8.075623        8.640369
-8.047623        8.688893
-8.018623        8.740383
-7.989623        8.793728
-7.961623        8.848748
-7.932623        8.910431
-7.903623        8.977262
-7.875623        9.046954
-7.846623        9.124616
-7.818623        9.205046
-7.789623        9.295381
-7.760623        9.395982
-7.732623        9.505098
-7.703623        9.630407
-7.674623        9.767069
